disease_korean_title,symptoms,okt_symptoms,disease_label
포르피린증 NOS, 변비,변비,912
포르피린증 NOS, 팔과 다리의 통증,팔 다리 통증,912
포르피린증 NOS, 고혈압,고혈압,912
포르피린증 NOS, 경련,경련,912
포르피린증 NOS, 피부증상,피부 증상,912
급성 간헐성 (간성) 포르피린증,복통,복통,249
급성 간헐성 (간성) 포르피린증, 오심,오심,249
급성 간헐성 (간성) 포르피린증, 구토,구토,249
급성 간헐성 (간성) 포르피린증, 고혈압,고혈압,249
급성 간헐성 (간성) 포르피린증, 저나트륨혈증,저 나트륨 혈증,249
급성 간헐성 (간성) 포르피린증, 경련,경련,249
급성 간헐성 (간성) 포르피린증, 의식저하,의식 저하,249
유전성 코프로포르피린증,복통,복통,743
유전성 코프로포르피린증, 오심,오심,743
유전성 코프로포르피린증, 구토,구토,743
유전성 코프로포르피린증, 피부광과민성,피부 광 과민성,743
유전성 코프로포르피린증, 경련,경련,743
레쉬-니한증후군,지적장애,지적장애,357
레쉬-니한증후군, 발달지연 (무도성 무정위 운동,발달 지연 무도 성 무 정위 운동,357
레쉬-니한증후군, 강직과 근긴장 이상을 보이는 뇌성마비),강직 근 긴장 이상 보이다 뇌성마비,357
레쉬-니한증후군, 구음장애,구음 장애,357
레쉬-니한증후군, 자해,자해,357
레쉬-니한증후군, 오렌지색의 요산 결정뇨,오렌지색 요산 결정 뇨,357
레쉬-니한증후군, 혈뇨,혈뇨,357
레쉬-니한증후군, 요산에 의한 신결석,요산 의하다 신결석,357
레쉬-니한증후군, 폐쇄성신병증,폐쇄 성신 병증,357
레쉬-니한증후군, 급성통풍성관절염,급성 통풍 성 관절염,357
시알산증[뮤코지질증Ⅰ],얼굴기형,얼굴 기형,622
시알산증[뮤코지질증Ⅰ], 발달장애,발달장애,622
시알산증[뮤코지질증Ⅰ], 지적장애,지적장애,622
시알산증[뮤코지질증Ⅰ], 경련,경련,622
시알산증[뮤코지질증Ⅰ], 근육긴장도저하,근육 긴장도 저하,622
시알산증[뮤코지질증Ⅰ], 호흡기감염,호흡기 감염,622
아스파르틸글루코사민뇨,지적장애,지적장애,654
아스파르틸글루코사민뇨, 언어발달지연,언어 발달 지연,654
아스파르틸글루코사민뇨, 과행동,과 행동,654
아스파르틸글루코사민뇨, 얼굴기형,얼굴 기형,654
아스파르틸글루코사민뇨, 후측만증,후 측 증,654
아스파르틸글루코사민뇨, 호흡기 감염,호흡기 감염,654
아스파르틸글루코사민뇨, 경련,경련,654
푸고스축적증,간과 비장의 비대,간과 비장 비대,922
푸고스축적증, 근육 경련,근육 경련,922
푸고스축적증, 근육 긴장성 약화,근육 긴장 성 약화,922
푸고스축적증, 담낭과 침샘의 기능부전,담낭 침샘 기능 부전,922
푸고스축적증, 성장 지연,성장 지연,922
푸고스축적증, 심장비대,심장 비대,922
푸고스축적증, 정신 지체,정신 지체,922
당단백질분해의 결손,특징적 얼굴,특징 적 얼굴,309
당단백질분해의 결손, 지능 저하,지능 저하,309
당단백질분해의 결손, 경련,경련,309
당단백질분해의 결손, 운동실조,운동 실조,309
당단백질분해의 결손, 근력 저하,근력 저하,309
당단백질분해의 결손, 면역력 저하,면역 력 저하,309
당단백질분해의 결손, 간비대,간 비대,309
당단백질분해의 결손, 비장비대,비장 비대,309
당단백질분해의 결손, 청력 저하,청력 저하,309
마노스축적증,면역결핍,면역 결핍,379
마노스축적증, 안면 및 골격 이상,안면 및 골격 이상,379
마노스축적증, 청각장애,청각장애,379
마노스축적증, 인지 기능저하,인지 기능 저하,379
뮤코지질증Ⅱ[Ⅰ-세포병],관절의 강직과 경축,관절 강직 경축,431
뮤코지질증Ⅱ[Ⅰ-세포병], 근육 긴장성 저하,근육 긴장 성 저하,431
뮤코지질증Ⅱ[Ⅰ-세포병], 머리와 얼굴에 이상,머리 얼굴 이상,431
뮤코지질증Ⅱ[Ⅰ-세포병], 빈번한 호흡기계 감염,빈번 호흡기 계 감염,431
뮤코지질증Ⅱ[Ⅰ-세포병], 잇몸의 과도한 증식,잇몸 과도 증식,431
뮤코지질증Ⅱ[Ⅰ-세포병], 척추,척추,431
라이소솜효소의 번역후 수정의 결손,특징적 얼굴,특징 적 얼굴,347
라이소솜효소의 번역후 수정의 결손, 각막 혼탁,각막 혼탁,347
라이소솜효소의 번역후 수정의 결손, 잇몸의 과도한 증식,잇몸 과도 증식,347
뮤코지질증Ⅲ[거짓헐러다발디스트로피],저신장,저 신장,432
뮤코지질증Ⅲ[거짓헐러다발디스트로피], 일부 환자에서 특징적 얼굴형,일부 환자 특징 적 얼굴 형,432
뮤코지질증Ⅲ[거짓헐러다발디스트로피], 잇몸의 과도한 증식 및 치아 형성 장애,잇몸 과도 증식 및 치아 형성 장애,432
뮤코지질증Ⅲ[거짓헐러다발디스트로피], 각막 혼탁,각막 혼탁,432
"Ⅲ, Ⅳ, Ⅵ, Ⅶ형 점액다당류증",투박한 얼굴형,투 박하다 얼굴 형,169
"Ⅲ, Ⅳ, Ⅵ, Ⅶ형 점액다당류증", 관절 운동의 장애,관절 운동 장애,169
"Ⅲ, Ⅳ, Ⅵ, Ⅶ형 점액다당류증", 저신장,저 신장,169
"Ⅲ, Ⅳ, Ⅵ, Ⅶ형 점액다당류증", 신경학적 퇴행,신경학 적 퇴행,169
"Ⅲ, Ⅳ, Ⅵ, Ⅶ형 점액다당류증", 간비장 비대,간 비장 비대,169
"Ⅲ, Ⅳ, Ⅵ, Ⅶ형 점액다당류증", 각막 혼탁,각막 혼탁,169
산필립포 (B형)(C형)(D형) 증후군,간비장비대(Hepatosplenomegaly),간 비장 비대 Hepatosplenomegaly,515
산필립포 (B형)(C형)(D형) 증후군, 경련등의 신경계 증상,경련 등 신경계 증상,515
산필립포 (B형)(C형)(D형) 증후군, 공격적인 행동,공격 적 행동,515
산필립포 (B형)(C형)(D형) 증후군, 과다행동(Hyperkinetic syndrome),과다행동 Hyperkinetic syndrome,515
베타-글루쿠론산분해효소결핍,근골격계 변형 및 구축,근 골격계 변형 및 구축,461
베타-글루쿠론산분해효소결핍, 얼굴 모양 변형,얼굴 모양 변형,461
베타-글루쿠론산분해효소결핍, 청력 및 시각 이상,청력 및 시각 이상,461
베타-글루쿠론산분해효소결핍, 수면무호흡증,수면 무 호흡 증,461
베타-글루쿠론산분해효소결핍, 잦은 호흡기계 감염,잦다 호흡기 계 감염,461
베타-글루쿠론산분해효소결핍, 심근기능장애,심근 기능 장애,461
베타-글루쿠론산분해효소결핍, 심장판막이상,심장 판막 이상,461
베타-글루쿠론산분해효소결핍, 수두증,수 두 증,461
모르키오 (-유사)(고전적) 증후군,공격적인 행동,공격 적 행동,414
모르키오 (-유사)(고전적) 증후군, 경련,경련,414
모르키오 (-유사)(고전적) 증후군, 조화운동불능(Ataxia),조화 운동 불능 Ataxia,414
모르키오 (-유사)(고전적) 증후군, 과다행동(Hyperkinetic syndrome),과다행동 Hyperkinetic syndrome,414
모르키오 (-유사)(고전적) 증후군, 지적장애,지적장애,414
모르키오 (-유사)(고전적) 증후군, 관절 경축,관절 경축,414
모르키오 (-유사)(고전적) 증후군, 탈장(Hernia),탈장 Hernia,414
모르키오 (-유사)(고전적) 증후군, 간비장비대(Hepatosplenomegaly),간 비장 비대 Hepatosplenomegaly,414
모르키오 (-유사)(고전적) 증후군, 가슴의 기형,가슴 기형,414
모르키오 (-유사)(고전적) 증후군, 헐거운 관절,헐겁다 관절,414
모르키오 (-유사)(고전적) 증후군, 짧은 목,짧다 목,414
모르키오 (-유사)(고전적) 증후군, X형 다리(외반슬: Genu Valgum),X 형 다리 외반슬 Genu Valgum,414
모르키오 (-유사)(고전적) 증후군, 난청,난청,414
모르키오 (-유사)(고전적) 증후군, 뇌수종,뇌 수종,414
모르키오 (-유사)(고전적) 증후군, 대두증,대두 증,414
모르키오 (-유사)(고전적) 증후군, 큰입,크다 입,414
모르키오 (-유사)(고전적) 증후군, 돌출한 광대뼈,돌출 광대뼈,414
모르키오 (-유사)(고전적) 증후군, 작은 코,작다 코,414
모르키오 (-유사)(고전적) 증후군, 치아 이상,치아 이상,414
모르키오 (-유사)(고전적) 증후군, 각막혼탁,각막 혼탁,414
마로토-라미 (경도)(중증) 증후군,다발성 뼈발생이상 (dysostosis multiplex),다발 성 뼈 발생 이상 dysostosis multiplex,380
마로토-라미 (경도)(중증) 증후군, 각막혼탁,각막 혼탁,380
마로토-라미 (경도)(중증) 증후군, 관절구축,관절 구축,380
마로토-라미 (경도)(중증) 증후군, 교통성 수두증,교통 성 수 두 증,380
마로토-라미 (경도)(중증) 증후군, 조악한 얼굴모양,조악하다 얼굴 모양,380
마로토-라미 (경도)(중증) 증후군, 판막형 심질환,판막 형 심질환,380
Ⅱ형 점액다당류증,근골격계 변형 및 구축,근 골격계 변형 및 구축,168
Ⅱ형 점액다당류증, 얼굴 모양 변형,얼굴 모양 변형,168
Ⅱ형 점액다당류증, 청력 및 시각 이상,청력 및 시각 이상,168
Ⅱ형 점액다당류증, 수면무호흡증,수면 무 호흡 증,168
Ⅱ형 점액다당류증, 잦은 호흡기계 감염,잦다 호흡기 계 감염,168
Ⅱ형 점액다당류증, 심근기능장애,심근 기능 장애,168
Ⅱ형 점액다당류증, 심장판막이상,심장 판막 이상,168
Ⅱ형 점액다당류증, 수두증,수 두 증,168
헌터증후군,간과 비장이 비대해짐,간과 비장 비대 하다 짐,952
헌터증후군, 독특한 얼굴 생김,독특하다 얼굴 생기다,952
헌터증후군, 반복되는 요도 감염,반복 되다 요도 감염,952
헌터증후군, 성장 지연,성장 지연,952
헌터증후군, 심장판막 질환,심장 판막 질환,952
헌터증후군, 요족,요족,952
헌터증후군, 점진적 청력기능 소실,점진 적 청력 기능 소실,952
샤이에증후군,얼굴 모양 변형,얼굴 모양 변형,530
샤이에증후군, 시각 이상,시각 이상,530
샤이에증후군, 지능저하,지능 저하,530
샤이에증후군, 수면무호흡증,수면 무 호흡 증,530
샤이에증후군, 잦은 호흡기계 감염,잦다 호흡기 계 감염,530
샤이에증후군, 근골격계 질환,근 골격계 질환,530
샤이에증후군, 심장판막이상,심장 판막 이상,530
Ⅰ형 점액다당류증,특이한 얼굴모양,특이하다 얼굴 모양,167
Ⅰ형 점액다당류증, 서혜부탈장,서혜부 탈장,167
Ⅰ형 점액다당류증, 성장 지연,성장 지연,167
Ⅰ형 점액다당류증, 반복되는 상기도 감염(감기),반복 되다 상기 감염 감기,167
Ⅰ형 점액다당류증, 요도 감염,요도 감염,167
Ⅰ형 점액다당류증, 만성중이염,만 성 중이염,167
Ⅰ형 점액다당류증, 간과 비장이 커짐,간과 비장 커지다,167
Ⅰ형 점액다당류증, 수두증,수 두 증,167
Ⅰ형 점액다당류증, 배머리증,배 머리 증,167
Ⅰ형 점액다당류증,털과다증,털과 증,167
Ⅰ형 점액다당류증, 심장판막 질환,심장 판막 질환,167
Ⅰ형 점액다당류증, 관상동맥 질환,관상동맥 질환,167
Ⅰ형 점액다당류증, 고혈압,고혈압,167
Ⅰ형 점액다당류증, 부정맥,부정맥,167
Ⅰ형 점액다당류증, 폐렴,폐렴,167
Ⅰ형 점액다당류증, 척추측만증,척추측만증,167
Ⅰ형 점액다당류증, 척추후만증,척추 후 증,167
Ⅰ형 점액다당류증, 갈퀴모양손,갈퀴 모양 손,167
Ⅰ형 점액다당류증, 손목굴 증후군,손목 굴 증후군,167
Ⅰ형 점액다당류증, 골격이상,골격 이상,167
Ⅰ형 점액다당류증, 녹내방,녹 내 방,167
Ⅰ형 점액다당류증, 시력 장애,시력 장애,167
Ⅰ형 점액다당류증, 난청,난청,167
헐러증후군,근골격계 변형 및 구축,근 골격계 변형 및 구축,956
헐러증후군, 얼굴 모양 변형,얼굴 모양 변형,956
헐러증후군, 청력 및 시각 이상,청력 및 시각 이상,956
헐러증후군, 지능저하,지능 저하,956
헐러증후군, 수면무호흡증,수면 무 호흡 증,956
헐러증후군, 잦은 호흡기계 감염,잦다 호흡기 계 감염,956
헐러증후군, 심근기능장애,심근 기능 장애,956
헐러증후군, 심장판막이상,심장 판막 이상,956
헐러증후군, 수두증,수 두 증,956
헐러-샤이에증후군,근골격계 변형 및 구축,근 골격계 변형 및 구축,955
헐러-샤이에증후군, 얼굴 모양 변형,얼굴 모양 변형,955
헐러-샤이에증후군, 청력 및 시각 이상,청력 및 시각 이상,955
헐러-샤이에증후군, 지능저하,지능 저하,955
헐러-샤이에증후군, 수면무호흡증,수면 무 호흡 증,955
헐러-샤이에증후군, 잦은 호흡기계 감염,잦다 호흡기 계 감염,955
헐러-샤이에증후군, 심근기능장애,심근 기능 장애,955
헐러-샤이에증후군, 심장판막이상,심장 판막 이상,955
헐러-샤이에증후군, 수두증,수 두 증,955
월만병,간비종대,간 비종 대,730
월만병, 성장 부전,성장 부전,730
월만병, 혈액 응고 장애,혈액 응고 장애,730
대뇌건의 콜레스테롤증[밴보게르트-쉐러-엡스타인],만성설사,만 성 설사,313
대뇌건의 콜레스테롤증[밴보게르트-쉐러-엡스타인], 진행성 소뇌 운동실조,진행 성 소뇌 운동 실조,313
대뇌건의 콜레스테롤증[밴보게르트-쉐러-엡스타인], 소아 백내장,소아 백내장,313
대뇌건의 콜레스테롤증[밴보게르트-쉐러-엡스타인], 치매,치매,313
대뇌건의 콜레스테롤증[밴보게르트-쉐러-엡스타인], 경련,경련,313
