_id,research_title,research_url,research_author,research_institution,research_name,research_volumn,research_year,research_language,research_subject,research_type,research_page
65e6f5747436f20b02adf1ac,가족성 β-Thalassemia minor 1례 = A case of Familial β-thalassemia Minor,https://www.riss.kr/link?id=A18776900,임영애 (중앙대학교 의과대학 임상병리학교실) ;  전회선 (중앙대학교 의과대학 임상병리학교실) ;  채석래 (중앙대학교 의과대학 임상병리학교실) ;  차영주 (중앙대학교 의과대학 임상병리학교실) ;  김현태 (중앙대학교 의과대학 임상병리학교실) ;  박애자 (중앙대학교 의과대학 임상병리학교실) ;  이상재 (중앙대학교 의과대학 내과학교실) ;  박성섭 (서울대학교 의과대학 임상병리학교실) ;  김진규 (서울대학교 의과대학 임상병리학교실),大韓血液學會,大韓血液學會誌(The Korean journal of hematology),Vol.28 No.1 [1993],1993,Korean,β-thalassemia minor ;  β-globin chains ;  microcytic hypochromic anemia,학술저널,http://www.hematology.or.kr
65e6f5787436f20b02adf1ad,도시 보건소 의료보험 수진자의 의료이용 실태조사 = A Study on Medical Care Utillization of Public Health Center among Beneficiaries of Medical Insruance,https://www.riss.kr/link?id=A19730373,유선미 (단국의대 가정의학교실) ;  김정순 (서울대학교 보건대학원),대한보건협회,대한보건연구(Korean public health research),Vol.22 No.2 [1996],1996,Korean,Public health center ;  Characteristics of medical insurance users ;  Health care utilization ;  보건소 의료보험 수진자 ;  의료이용자의 특성 ;  Public health center ;  Characteristics of medical insurance users ;  Health care utilization ;  보건소 의료보험 수진자 ;  의료이용자의 특성,372.4,KCI등재
65e6f57b7436f20b02adf1ae,미술치료가 네말린근병증 발달장애 아동의자기표현력 및 눈-손 협응력 발달에 미치는 영향 = The Effect of Art Therapy on the Self-Expression and Hand-Eye Coordination Development of Toddlers with Nemaline Myopathy,https://www.riss.kr/link?id=A106011543,권금남 (국제신학대학원대학교) ;  박경화 (국제신학대학원대학교),한국예술심리치료학회,예술심리치료연구(Journal of Arts Psychothreapy),Vol.14 No.4 [2018],2018,Korean,Art Therapy ;  Self-Expression ;  Hand-Eye Coordination ;  NemalineMyopathy(NM) ;  Assopheno Art ;  네말린근병증 ;  발달장애 ;  미술치료 ;  자기표현력 ;  눈-손 협응력,KCI등재,학술저널
65e6f57f7436f20b02adf1af,위의 체부에 발생한 중복유문 1예 = A Case of Double Pylorus Developed on the Gastric Body,https://www.riss.kr/link?id=A101604548,박정배 (동국대학교) ;  이진호 (동국대학교),대한소화기내시경학회,Clinical Endoscopy(Clinical Endoscopy),Vol.42 No.5 [2011],2011,Korean,Double pylorus ;  Peptic ulcer ;  중복유문 ;  소화성 궤양,"KCI등재,SCOPUS,ESCI",학술저널
65e6f5837436f20b02adf1b0,우측 난원공으로 확장된 경막하 유피양낭의 CT 및 MR 소견: 증례 보고 = CT and MR Imaging Findings of Subdural Dermoid Cyst Extending into the Right Foramen Ovale: A Case Report,https://www.riss.kr/link?id=A104533872,정유철 (서울의료원) ;  박철민 (서울의료원) ;  이시경 (서울의료원),대한영상의학회,대한영상의학회지(Journal of the Korean Radiological Society),Vol.55 No.6 [2006],2006,-,Dermoid ;  Cyst ;  Brain ;  cysts ;  Brain neoplasms ;  Brain ;  CT ;  Brain ;  MR,"KCI등재,SCOPUS",학술저널
65e6f5877436f20b02adf1b1,효소보충치료(ERT)를 받고 있는 뮤코다당증 환자의 경험 = Experience of Patients with Mucopolysaccharide Receiving Enzyme Replacement Therapy,https://www.riss.kr/link?id=A107840760,"권은경 (삼성서울병원) ;  정소영 (안산대학교) ;  최유진 (삼성서울병원) ;  조성윤 (삼성서울병원) ;  진동규 (삼성서울병원) ;  Kwon, Eun Kyung ;  Jung, So-Young ;  Choi, Eu Jin ;  Cho, Sung Yoon ;  Jin, Dong Kyu",대한산업경영학회,산업융합연구(Journal of Industrial Convergence),Vol.19 No.4 [2021],2021,Korean,KCI등재,학술저널,37-48(12쪽)
65e6f58b7436f20b02adf1b2,마샬-스미스 증후군: 증례 보고 = Marshall-Smith Syndrome: Case Report,https://www.riss.kr/link?id=A104532849,김진용 (지방공사 강남병원 진단방사선과) ;  이시경 (--) ;  조인철 (--) ;  한춘환 (--),대한영상의학회,대한영상의학회지(Journal of the Korean Radiological Society),Vol.47 No.6 [2002],2002,-,Bones ;  Bones ;  growth and development ;  Children ;  skeletal system ;  Bones ;  Bones ;  growth and development ;  Children ;  skeletal system,"KCI등재후보,SCOPUS",학술저널
65e6f58f7436f20b02adf1b3,선행항암화학요법으로 치료된 자궁경부의 악성림프종 1례 = Malignant lymphoma of the uterine cervix treated by neoadjuvant chemotherapy,https://www.riss.kr/link?id=A104745449,손성경 ;  황순호 ;  김보연 ;  박진희 ;  이경은 ;  이기환 ;  노흥태,대한부인종양학회,Journal of Gynecologic Oncology(Journal of Gynecologic Oncology),Vol.18 No.2 [2007],2007,-,"KCI등재후보,SCIE,SCOPUS",학술저널,http://www.sgo.or.kr
65e6f5947436f20b02adf1b4,필수의약품에 대한 접근 보장과 국영제약사의 역할: 해외 사례가 한국에 주는 시사점 = The role of state-owned pharmaceutical companies & its implications for South Korea,https://www.riss.kr/link?id=A100425173,김선 ( Sun Kim ) ;  김유진 ( Eugene Kim ) ;  백소혜 ( So Hye Paik ) ;  양봉민 ( Bong Min Yang ) ;  권혜영 ( Hye Young Kwon ),한국보건경제정책학회(구 한국보건경제학회),보건경제와 정책연구(The Korean Journal of Health Economics and Policy),Vol.21 No.1 [2015],2015,Korean,필수의약품 ;  의약품 접근성 ;  의약품 공급 관리 ;  국영제약사 ;  Essential medicines ;  access to medicines ;  drug supply management ;  state-owned pharmaceutical company,KCI등재,학술저널
65e6f5987436f20b02adf1b5,‘Product Hopping’의 특허남용과 경쟁제한성 = Patent Abuse and Restraint of Competition of ‘Product Hopping’,https://www.riss.kr/link?id=A107940509,김재득 ( Jae Deuk Kim ),법과사회이론학회,법과 사회(Korean Journal of Law & Society),Vol.- No.68 [2021],2021,-,유사 의약품 출시 ;  경쟁제한성 ;  혁신 ;  특허남용 ;  독점연장 ;  해치 왁스먼법 ;  합리의 원칙 ;  product hopping ;  restraint of competition ;  innovation ;  patent abuse ;  monopoly extension ;  Hatch-Waxman Act ;  rule of reason,KCI등재,학술저널
65e6f59c7436f20b02adf1b6,2015년 주요 의료판결 분석,https://www.riss.kr/link?id=A102138052,유현정 (유현정 법률사무소) ;  이동필 (법무법인 의성) ;  이정선 (법률사무소 건우) ;  정혜승 (법무법인 세승) ;  박태신 (건강보험심사평가원),대한의료법학회,의료법학(THE KOREAN SOCIETY OF LAW AND MEDICINE),Vol.17 No.1 [2016],2016,Korean,진료계약 ;  눈미백수술 ;  척추수술 ;  병원감염 ;  노동능력상실률 ;  진료비 ;  의료광고 ;  법정비급여 ;  요양병원 적정성 평가 ;  Medical contract ;  Eye brightening operation ;  Back surgery ;  Nosocomial infection ;  Labor ability loss rate ;  Medical Bills ;  Medical advertisement ;  Legally uninsured treatment ;  Evaluation of suitability of sanatorium,360,KCI등재
65e6f5a07436f20b02adf1b7,지속성 외래 복막투석 환자에서 한외여과부전의 위험인자 및 임상양상; 투석 도관을 제거한 환자를 대상으로 시행한 환자-대조군 연구 = Risk Factors and Clinical Features of Ultrafiltration Failure in CAPD Patients; Case-control Study지속성 외래 복막투석 환자에서 한외여과부전의 위험인자 및 임상양상; 투석 도관을 제거한 환자를 대상으로 시행한 환자-대조군 연구,https://www.riss.kr/link?id=A30103295,윤수영 ( Soo Young Yoon ) ;  초소래 ( So Rae Choi ) ;  윤도식 ( Do Sik Yoon ) ;  박형천 ( Hyeong Cheon Park ) ;  강신욱 ( Shin Wook Kang ) ;  최규헌 ( Kyu Hun Choi ) ;  이호영 ( Ho Yung Lee ) ;  한대석 ( Dae Suk Han ),대한신장학회,Kidney Research and Clinical Practice(Kidney Research and Clinical Practice),Vol.22 No.1 [2003],2003,-,Ultrafiltration failure ;  Peritoneal glucose load ;  CAPD,500,"SCOPUS,KCI등재,SCIE"
65e6f5a47436f20b02adf1b8,장애인 의료재활시설 운영 실태분석 : 서울시를 중심으로 = An Analysis on the Operation Situation of Medical Rehabilitation Institutions for Disabled People: Focusing on Seoul City,https://www.riss.kr/link?id=A108078782,"정종화(JEONG, Jong-Hwa) ;  이완희(LEE, Wan-Hee) ;  오홍진(OH, Hong-Jin)",한국복지경영학회,복지경영학연구,Vol.9 No.- [2020],2020,-,장애인 의료재활시설 ;  재환병원 ;  병원경영 ;  복지경영 ;  의료재활실태 ;  Medical Rehabilitation Institution for Disabled People ;  Rehabilitation Hospital ;  Hospital Management Welfare Management ;  Situation of Medical Rehabilitation,338,01
65e6f5a87436f20b02adf1b9,S-107 정상 면역기능의 성인에서 발생한 Klebsiella pneumoniae 장염과 패혈증,https://www.riss.kr/link?id=A102130209,김해성 ;  박보배 ;  노인영 ;  강남규 ;  최정우,대한내과학회,대한내과학회 추계학술대회(N/A),Vol.2016 No.1 [2016],2016,Korean,학술저널,103-103(1쪽),KISS
65e6f5ab7436f20b02adf1ba,Signature Genes in Macrodactyly through Transcriptome Network Analysis Reveal their Association of Lipid Metabolism = 전사체 메타분석을 통한 큰손가락증과 지질 대사 간의 관련성 연구 및 signature genes 발굴,https://www.riss.kr/link?id=A103537391,Jeong-Woo Choi(최정우) ;  Hyun-Joo Lee(이현주) ;  Ji Won Oh(오지원),대한체질인류학회,해부·생물인류학 (Anat Biol Anthropol)(Anatomy & Biological Anthropology),Vol.30 No.3 [2017],2017,English,Macrodactyly ;  Gigantism ;  Computational biology ;  Lipid metabolism ;  큰손가락증 ;  메타분석 ;  경로분석,KCI등재,학술저널
65e6f5af7436f20b02adf1bb,직장에 발생한 원발성 신경내분비 소세포암 1예 = A Case of Primary Small Cell Neuroendocrine Carcinoma of the Rectum,https://www.riss.kr/link?id=A101605195,김정환 (성균관대학교 의과대학 삼성서울병원 내과학교실) ;  김영호 (성균관대학교 의과대학 삼성서울병원 내과학교실) ;  정재홍 (성균관대학교 의과대학 삼성서울병원 내과학교실) ;  송봉근 (성균관대학교 의과대학 삼성서울병원 내과학교실) ;  최성철 (성균관대학교 의과대학 삼성서울병원 내과학교실) ;  이풍렬 (성균관대학교 의과대학 삼성서울병원 내과학교실) ;  김재준 (성균관대학교 의과대학 삼성서울병원 내과학교실) ;  이종철 (성균관대학교 의과대학 삼성서울병원 내과학교실),대한소화기내시경학회,Clinical Endoscopy(Clinical Endoscopy),Vol.27 No.4 [2003],2003,-,학술저널,http://www.gie.or.kr,239-243(5쪽)
65e6f5b37436f20b02adf1bc,맹장의 자궁내막증에 의한 충수돌기 점액 낭종 1예 = Mucocele of the Appendix Secondary to Obstruction by Cecal Endometriosis,https://www.riss.kr/link?id=A101603847,임현민 ;  최원충,대한소화기내시경학회,Clinical Endoscopy(Clinical Endoscopy),Vol.34 No.2 [2007],2007,-,"KCI등재,SCOPUS,ESCI",학술저널,http://www.gie.or.kr
65e6f5b67436f20b02adf1bd,원발성 심장 연골육종 증례보고 = Case Report of Brain Metastsis of Primary Cardiac Chondrosarcoma without Primary Recurrence,https://www.riss.kr/link?id=A105467727,왕영필 (가톨릭대학교) ;  연성모 (가톨릭대학교) ;  조건현 (가톨릭대학교) ;  곽문섭 (가톨릭대학교) ;  김세화 (가톨릭대학교) ;  문석환 (가톨릭대학교),대한흉부심장혈관외과학회,Journal of Chest Surgery (J Chest Surg)(The Korean Journal of Thoracic and Cardiovascular Surgery),Vol.29 No.11 [1996],1996,Korean,Heart neoplasm ;  Chondrosarcoma ;  Neoplasm metastasis,"SCOPUS,KCI등재",학술저널
65e6f5bc7436f20b02adf1be,활액막 연골종증의 관절경적 치료 = Arthroscopic Treatment of Synovial Chondromatosis,https://www.riss.kr/link?id=A100654263,배대경 ;  권오수 ;  이정희 ;  임찬택 ;  Bae Dae Kyung ;  Kwon Oh Soo ;  Lee Jeong Heui ;  Lim Chan Teak,대한관절경학회,대한관절경학회지(The Journal of Korean arthoscopy society),Vol.6 No.1 [2002],2002,Korean,슬관절 ;  활액막 연골종증 ;  관절경적 활액막전절제술 ;  유리체 제거술,학술저널,43-48(6쪽)
65e6f5c07436f20b02adf1bf,폐의 원발성 암육종 -1례 보고- = Primary Pul monary Carcinosarcorna -A case of report-,https://www.riss.kr/link?id=A105467902,안상구 (순천향대학교 의과대학 부속 천안병원) ;  김재영 (순천향대학교 의과대학 부속 천안병원),대한흉부심장혈관외과학회,Journal of Chest Surgery (J Chest Surg)(The Korean Journal of Thoracic and Cardiovascular Surgery),Vol.29 No.9 [1996],1996,Korean,암육종 ;  폐암,"SCOPUS,KCI등재",학술저널
65e6f5c47436f20b02adf1c0,위 점막하 종양 양상으로 발현한 비장동맥 동맥류 1예 = A Case of Splenic Artery Aneurysm Mimicking Gastric Submucosal Tumor,https://www.riss.kr/link?id=A101604153,박병출 (충북대학교) ;  윤세진 (충북대학교) ;  박선미 (충북대학교) ;  전원중 (충북대학교) ;  정지인 (충북대학교) ;  채희복 (충북대학교) ;  성노현 (충북대학교),대한소화기내시경학회,Clinical Endoscopy(Clinical Endoscopy),Vol.38 No.3 [2009],2009,Korean,비장동맥의 동맥류 ;  상부 위장관 내시경 ;  위점막하 종양 ;  Splenic artery aneurysm ;  Esophagogastroduodenoscopy ;  Submucosal tumor,"KCI등재,SCOPUS,ESCI",학술저널
65e6f5c77436f20b02adf1c1,암환자의 의료이용 실태조사(영주시) = Utilization study of cancer patients in small area,https://www.riss.kr/link?id=A75002446,김광애 (경북전문대학 보건정보관리과),慶北專門大學(영주경상전문대학),慶北專門大學 論文集,Vol.19 No.- [2001],2001,Korean,영주시 ;  암환자 ;  의료이용 ;  Utilization study ;  cancer patients ;  small area,517.000,학술저널
65e6f5cb7436f20b02adf1c2,중국 산재보험법상 산재인정기준 – 한국과의 비교법적 검토 –,https://www.riss.kr/link?id=A107842977,김홍영(Kim Hong-Young) ;  김국화(Jin Guohua),한국비교노동법학회,노동법논총(The Journal of Labor Law),Vol.52 No.- [2021],2021,Korean,중국 산재보험 ;  산재인정기준 ;  중국 사회보험법 ;  산재보험조례 ;  산재보험 ;  China industrial accident insurance ;  industrial accident recognition standards ;  China Social Insurance Law ;  Industrial Accident Insurance Ordinance ;  industrial accident insurance,KCI등재,학술저널
65e6f5cf7436f20b02adf1c3,군신체검사를 받은 후기 청소년에서 중증근무력증의 다면적 인성검사 결과 = Result of Multiphasic Personality Inventory among Myasthenia Gravis in Late Adolescence Visiting for Conscription Examination,https://www.riss.kr/link?id=A106498661,성혜윤 (국립공주병원) ;  이종국 (국립공주병원) ;  오중근 (국립공주병원 정신건강의학과) ;  서정석 (건국대학교) ;  노수림 (충남대학교) ;  김태현 (국립공주병원) ;  남범우 (건국대학교),한국정신신체의학회,정신신체의학(Korean Journal of Psychosomatic Medicine),Vol.27 No.2 [2019],2019,Korean,Late adolescence ;  Myasthenia gravis ;  Military personality inventory ;  후기 청소년기·중증근무력증·군인성검사.,KCI등재,학술저널
65e6f5d37436f20b02adf1c4,신생아기에 진단된 선천성 간내 문맥 전신성 단락의 임상적 고찰과 치료 = A Clinical Study of Congenital Intrahepatic Portosystemic Shunt Diagnosed in Neonatal Period,https://www.riss.kr/link?id=A101598860,김경아 (관동대학교) ;  김지영 (관동대학교) ;  이연경 (관동대학교) ;  고선영 (관동대학교) ;  신손문 (관동대학교) ;  한병희 (관동대학교),대한신생아학회,Neonatal medicine(Neonatal medicine),Vol.18 No.1 [2011],2011,Korean,Congenital intrahepatic portosystemic shunts ;  Intrauterine growth restriction,KCI등재후보,학술저널
65e6f5d77436f20b02adf1c5,19세 남성에서 그레이브스병의 다면적 군인성검사 결과 = Result of Multiphasic Military Personality Inventory Among Grave’s Disease in 19-Year-Old Men,https://www.riss.kr/link?id=A108419181,김종현 (국립공주병원 정신건강의학과) ;  이종국 (국립공주병원) ;  서정석 (중앙대학교) ;  김주현 (한국애니어드라마연구원) ;  오근 (국립공주병원 정신건강의학과) ;  김태현 (한국애니어드라마연구원),한국정신신체의학회,정신신체의학(Korean Journal of Psychosomatic Medicine),Vol.30 No.2 [2022],2022,Korean,19세 남자 ;  그레이브스병 ;  다면적인성검사 ;  군인성검사 ;  19-year-old-men ;  Graves’ disease ;  Multiphasic personality inventory ;  Military personality inventory.,KCI등재,학술저널
