_id,disease_korean_title,related_diseases,diseases_symptoms,cause_diseases
65dc4f55da45daab46acdaba,단풍시럽뇨병,측쇄 알파 케토산 탈수소효소 결핍증\n(Branched Chain Alpha-Ketoacid Dehydrogenase deficiency)\n측쇄 케톤뇨증\n(Branched Chain Ketonuria I)\n단풍당밀뇨병 또는 단풍당뇨증,"식욕감퇴, 구토, 무기력, 경련, 혼수, 지적장애","측쇄 아미노산인 류신, 이소류신, 발린을 분해하는 측쇄 알파 케토산 탈수소효소 (Branched-chain alpha-ketoacid dehydrogenase) 부족으로 인해 발생. 효소 부족은 아래의 유전자 변이에 의해 발생합니다. BCKDHA , BCKDHAB, DBT"
65dc4f57da45daab46acdabc,트립토판대사장애,하트넙병\n(Hartnup disorder)\nTryptophan pyrrolase deficiency\nNeutral 1 amino acid transport defect,"광과민성 홍반, 발달지연, 경련, 소뇌실조, 복시, 안구진탕, 사시, 구순구각염, 설염","tryptophan pyrrolase 효소 결핍, SLC6A19 유전자 변이 (상염색체 열성 유전)"
65dc4f5cda45daab46acdabe,히스티딘대사장애,히스티딘 암모니아 분해효소 결핍\n(HAL Deficiency)\n히스티다제 결핍증\n( HIS(Histidase) Deficiency)\n히스티다제 결핍증\n( Histidase Deficiency)\n고히스티딘혈증\n( Hyperhistidinemia ),"다량의 히스티딘, 이미다졸 피루브산(Imidazole Pyruvic Acid)과 이미다졸 대사 부산물이 소변으로 배출됨,",상염색체 열성으로 유전
65dc4f5fda45daab46acdac0,바르덴브르그 증후군 (백색증을 동반한),"바르덴부르크-샤 증후군\n(Waardenburg­ Shah Syndrome)\n바르덴부르크-클라인 증후군\n(Waardenburg-Klein syndrome)\n바르텐부르크 증후군 1-4형 (type I (WS1), type II (WS2), type IIA (WS2A), type IIB (WS2B), type III (WS3), type IV (WS4))","청력 손실, 특징적인 안면 모양, 피부, 머리카락의 저색소성 변화","PAX3 (1형, 3형), MITF (2형), EDN3, EDNRB, SOX10 (4형) 유전자 돌연변이"
65dc4f61da45daab46acdac2,체디아크(-스타인브링크)-히가시증후군,베그네즈-세자르 증후군\n(Begnez-Cesars Syndrome)\n백혈구 감소이상 백색증\n(Leukocytic Anomaly Albinism),"잦은 감염, 출혈, 눈피부백색증, 광과민, 신경계 이상","LYST (Lysosomal trafficking regulator, HGNC ID: 1968, 22.5) 유전자 변이"
65dc4f64da45daab46acdac4,헤르만스키-푸들라크증후군,백색증\n(Albinism),"멍, 잦은 코피 및 잇몸 출혈, 침습적 시술 및 수술 시 과도한 출혈, 눈피부 백색증","HPS1, HPS3, HPS4, HPS5, HPS6, DTNBP1, BLOC1S3, BLOC1S5, BLOC1S6, AP3B1, AP3D1 유전자의 변이"
65dc4f66da45daab46acdac6,눈피부백색증,눈 백색증\n(Ocular albinism),"시력이상, 광민감증, 백피증, 안구진탕, 피부암",멜라닌 색소 형성 부족
65dc4f6ada45daab46acdac8,눈백색증,"눈백색증\n(OCA, Nettleship-Falls type)\nX염색체 열성 선천성 안구진탕증\n(X-linked congenital nystagmus)","안구 진탕, 시력감소, 망막중심부 저형성증, 사시",GPR143 유전자 변이로 인하여 멜라닌 색소 형성 부족
65dc4f6cda45daab46acdaca,교차증후군,Oculocerebral syndrome with hypopigmentation\nCross-McKusick-Breen syndrome\nDepigmentation-Gingival Fibromatosis-Microphthalmia\nKramer syndrome,"정신운동지연, 소두증, 안구진탕증, 색소침착저하증, 신경학적 이상증상",불명확
65dc4f6fda45daab46acdacc,타이로신증,티로신 대사장애\n(Disorder of tyrosine metabolism)\n유전성 티로신혈증 1형\n(Hereditary tyrosinemia type 1)\nFAH 결핍증\n(Fumarylacetoacetase deficiency)\n푸마릴아세토아세타제 결핍증\n(Fumarylacetoacetase deficiency)\n푸마릴아세토아세타제 가수분해 효소 결핍증\n(Fumarylacetoacetase hydrolase deficiency)\n간신장 티로신혈증\n(Hepatorenal tyrosinemia)\n유전성 티로신혈증 2형\n(Hereditary tyrosinemia type 2)\n눈피부 티로신혈증\n(Oculocutaneous tyrosinemia)\n리치너-하나트 증후군\n(Richner-Hanhart syndrome)\n유전성 티로신혈증 3형\n(Hereditary tyrosinemia type 3),"성장부전, 설사 및 구토, 간 비대, 황달","1. 유전성 티로신혈증 1형 : FAH (Fumarylacetoacetate hydrolase, HNGN ID:3579, 22.6.9 기준)\n2. 유전성 티로신혈증 2형 : TAT (Tyrosine aminotranferase, HGNC ID:11573, 22.6.9 기준)\n3. 유전성 티로신혈증 3형 : HPD (4-hydroxyphenylpyruvate dioxynase, HGNC ID:5147, 22.6.9 기준) 유전자 변이"
65dc4f71da45daab46acdace,타이로신증,티로신 대사장애\n(Disorder of tyrosine metabolism)\n유전성 티로신혈증 1형\n(Hereditary tyrosinemia type 1)\nFAH 결핍증\n(Fumarylacetoacetase deficiency)\n푸마릴아세토아세타제 결핍증\n(Fumarylacetoacetase deficiency)\n푸마릴아세토아세타제 가수분해 효소 결핍증\n(Fumarylacetoacetase hydrolase deficiency)\n간신장 티로신혈증\n(Hepatorenal tyrosinemia)\n유전성 티로신혈증 2형\n(Hereditary tyrosinemia type 2)\n눈피부 티로신혈증\n(Oculocutaneous tyrosinemia)\n리치너-하나트 증후군\n(Richner-Hanhart syndrome)\n유전성 티로신혈증 3형\n(Hereditary tyrosinemia type 3),"성장부전, 설사 및 구토, 간 비대, 황달","1. 유전성 티로신혈증 1형 : FAH (Fumarylacetoacetate hydrolase, HNGN ID:3579, 22.6.9 기준)\n2. 유전성 티로신혈증 2형 : TAT (Tyrosine aminotranferase, HGNC ID:11573, 22.6.9 기준)\n3. 유전성 티로신혈증 3형 : HPD (4-hydroxyphenylpyruvate dioxynase, HGNC ID:5147, 22.6.9 기준) 유전자 변이"
65dc4f74da45daab46acdad0,알캅톤뇨증,호모겐티신산 산화효소 결핍증\n(Homogentisic acid oxidase defeciency)\n호모겐티신산뇨증\n(Homogentisic acidura),"갈색 색소의 전신 침착, 관절염, 심장질환","HGD (Homogentisate 1,2-dioxygenase, HGNC ID: 4892, 22.5) 유전자 변이"
65dc4f79da45daab46acdad2,조직흑갈병,알캅톤뇨증\n(Alkaptonuria),"갈색 색소의 전신 침착, 관절염, 심장질환","내인성 원인 : HGD (Homogentisate 1,2-dioxygenase, HGNC ID: 4892, 22.5) 유전자 변이\n환경적 원인 : 페놀(phenol), 트리니트로 페놀(trinitrophenol), 레조르시놀(resorcinol), 피크르산(picric acid), 벤젠(benzene), 하이드로퀴닌(hydroquinine), 항말라리아제 등과 같은 물질 노출"
65dc4f7bda45daab46acdad4,타이로신대사장애,타이로신혈증\n(Tyrosinaemia)\n선천적 타이로신혈증\n(Congenital tyrosinemia)\n후천적 타이로신혈증\n(Acquired tyrosinemia),"간부전, 경련, 발달 지연","1. 유전성 타이로신혈증 1형 : FAH (Fumarylacetoacetate hydrolase, HNGN ID:3579, 22.6.9)\n2. 유전성 타이로신혈증 2형 : TAT (Tyrosine aminotranferase, HGNC ID:11573, 22.6.9 기준)\n3. 유전성 타이로신혈증 3형 : HPD (4-hydroxyphenylpyruvate dioxynase, HGNC ID:5147, 22.6.9 기준) 유전자 변이\n4. 신생아 타이로신혈증 : HPD (4-hydroxyphenylpyruvate dioxynase)결핍\n5. 호킨신뇨증 (Hawkinsinuria) : HPD (4-hydroxyphenylpyruvate dioxynase)결핍\n6. 알캅톤뇨증 (Alkaptonuria) : 호모겐티산 (Hemogentisate oxidase) 결핍\n7. 눈피부 백색증 (Oculocutaneous albinism) : 티로시나제 (Tyrosinase) 결핍"
65dc4f7eda45daab46acdad6,기타 고페닐알라닌혈증,페닐케톤뇨증\n(Phenylketonuria)\n비페닐케톤뇨증 페닐알라닌혈증\n(Non-PKU hyperphenylalaninemia),"경련, 발달 지연","PAH (Phenylalanine hydroxylase, HGNC ID:8582, 22.6.9) 유전자 변이로 인하여 PAH (Phenylalanine hydroxylase) 또는 Tetrahydrobiopterin (BH4) 효소 부족으로 인해 발생"
65dc4f80da45daab46acdad8,고전적 페닐케톤뇨증,없음,경련성 근육 운동 • 과다하게 긴장한 허벅지근육 • 심부건반사 증가 • 구토 • 과민 행동 • 습진과 비슷한 발진,상염색체 열성으로 유전\n페닐알라닌 하이드록실라제의 부족\n염색체 12q24에 위치한 유전자의 돌연변이
65dc4f83da45daab46acdada,연소성 골연화증,영아골연화증\n(Infantile osteomalacia)\n연소성 골연화증\n(Juvenile osteomalacia)\n구루병\n(Rickets),"골 통증, 보행시 좌우로 흔들리는 특징 (waddling gait), 근육 약화",비타민 D 부족 및 저인산혈증 구루병의 유전적 원인
65dc4f85da45daab46acdadc,활동성 구루병,골연화증\n(osteomalacia )\n비타민D 결핍증\n( vitamin D deficiency )\n저칼슘혈증\n( hypocalcemia )\n골변형\n( skeletal deformity )\n두개연화증\n( craniotabes )\n가족성 저인산혈증\n( familial hypophosphatemia),"관절의 부종, 근무력감 및 근육긴장, 다리의 변형, 대천문이 크고 늦게 닫힘, 두개연화증, 염주 모양의 갈비뼈","뼈로부터 칼슘이나 인이 소실되어 뼈를 지지하는 뼈기질이 파괴되어 발생 , 비타민D의 섭취 부족 또는 흡수 장애, 햇빛 노출의 부족, 칼슘 및 인의 섭취 부족, 신세뇨관 산혈증, 간 및 담도계 질환"
65dc4f88da45daab46acdade,연소성 골연화증,영아골연화증\n(Infantile osteomalacia)\n연소성 골연화증\n(Juvenile osteomalacia)\n구루병\n(Rickets),"골 통증, 보행시 좌우로 흔들리는 특징 (waddling gait), 근육 약화",비타민 D 부족 및 저인산혈증 구루병의 유전적 원인
65dc4f8ada45daab46acdae0,송과선 기능이상,송과선 종양\n(Pineal gland tumor)\n송과선의 지질 침착,수면주기의 이상,없음
65dc4f8dda45daab46acdae2,조로증,조숙 증후군\n(Premature Aging Syndrome),"골격계 이상, 성장 지연, 심잡음(murmur), 심장비대, 피부 아래 지방층의 손실",11번 염색체의 장완에 위치(1q21.2)하는 유전자 LMNA에 돌연변이
65dc4f8fda45daab46acdae4,요정증[랍슨 멘덴홀 증후군],"랍슨 멘덴홀 증후군\n(Rabson-Mendenhall syndrome)\n멘덴홀 증후군\n(Mendenhall syndrome)\n레프리코니즘\n((Leprechaunism), Donohue syndrome)\nINSR 연관 인슐린 저항성 증후군\n(INSR-related severe syndromic insulin resistance)","당뇨, 고인슐린혈증, 자궁내 성장지연, 성장 부진, 흑색가시세포증(acanthosis nigricans), 다모증, 과다각화증(hyperkeratosis), 골격근 비대, 치아 과형성, 외부 생식기 비대, 발달 지연",인슐린 수용체 유전자(INSR)의 유전자 변이(상염색체 열성 유전)
65dc4f94da45daab46acdae6,부신출혈,워터하우스프리데리크센 증후군\n(Waterhouse-Friderichsen syndrome)\n애디슨 병\n(Addison’s Disease)\n급성 부신 피질(겉질) 기능 저하증\n(Acute Adrenocortical Insufficiency),"복부 동통, 무증상 혹은 구토, 발열, 복통, 설사, 식욕 저하, 오심, 저혈당증, 저혈압, 주근깨, 주름이 생기며 점막이 약해짐, 탈수, 피로, 피부와 점막의 색소침착 등 부신 기능 저하와 관련된 증상, 신생아기에는 복부 종괴, 빈혈, 황달, 음낭 혈종 등과 동반 되어 나타날 수 있음","출생 시 난산, 외상, 항응고제 사용, 수술 합병 증, 패혈증, 화상"
65dc4f96da45daab46acdae8,저알도스테론증,저알도스테론증\n단독 저알도스테론증,"영아기에서는 수유불량 및 체중감소, 간헐적 발열, 구토 등이 나타나며 탈수증, 고칼륨혈증, 저나트륨혈증 및 대사성 산혈증 등이 흔히 동반됩니다.\n과색소 침착증도 빈번하게 발생할 수 있습니다.",알도스테론의 분비저하
65dc4f99da45daab46acdaea,부신경색증,애디슨 병\n(Adrenal infarction),"부신경색에 의한 경우는 부신기능부족증과 관련된 증상과 함께 저혈압 혹은 쇼크, 통증(복통, 옆구리통증, 요통, 하부흉통), 발열, 오심과 구토, 혼수 등이 나타납니다.",부신은 풍부한 혈관으로 구성되어 있는데 부신혈관혈전증이 발생하여 결국 부신경색증으로 진행합니다. 흔히 출혈이 동반될 수 있습니다.
65dc4f9bda45daab46acdaec,부신피질부전 NOS,원발 부신 장애\n(primary adrenal insufficiency)\n애디슨병\n(Addison’s disease)\n선천성 부신 과형성증\n(congenital adrenal hyperplasia)\n부신피질자극 호르몬 단독 결핍\n(ACTH deficiency),"구토, 급성 복통, 발열, 설사, 식욕 부진, 오심, 저혈당, 저혈압, 체중 감소","선천성 부신 과형성증 (CAH), 자가면역성 부신질환, 발달 및 대사 원인、선천성 (유전자 돌연변이: TPIT, TBX19, HESX1, LHX4, PROP1), 뇌하수체종양 등 뇌하수체 질환, 두부외상, 두부 방사선 치료 후 등"
65dc4f9eda45daab46acdaee,부신발증,원발성 부신피질 기능부전\n(Primary Adrenal Insufficiency)\n부신피질(겉질) 기능저하증\n(Adrenocortical Hypofuction)\n만성 부신 피질(겉질) 기능저하증\n(Chronic Adrenocortical Insufficiency)\n부신 저형성증\n(Adrenal Hypoplasia),"피로, 쇠약, 메스꺼움, 구토, 복통, 요통, 설사, 현기증, 저혈압, 실신과 같은 비특이적 증상에서 빠르게 진행되어 결국에는 둔감, 대사성 뇌병증 및 쇼크로 진행됩니다.","원발성 부신기능부전(자가면역성 부신염, 약물, 침윤성 질환, 감염, 부신 출혈 등)\n이차성 부신기능부전(스테로이드 투여의 급격한 중단, 뇌하수체 문제)"
65dc4fa1da45daab46acdaf0,부신발증,원발성 부신피질 기능부전\n(Primary Adrenal Insufficiency)\n부신피질(겉질) 기능저하증\n(Adrenocortical Hypofuction)\n만성 부신 피질(겉질) 기능저하증\n(Chronic Adrenocortical Insufficiency)\n부신 저형성증\n(Adrenal Hypoplasia),"피로, 쇠약, 메스꺼움, 구토, 복통, 요통, 설사, 현기증, 저혈압, 실신과 같은 비특이적 증상에서 빠르게 진행되어 결국에는 둔감, 대사성 뇌병증 및 쇼크로 진행됩니다.","원발성 부신기능부전(자가면역성 부신염, 약물, 침윤성 질환, 감염, 부신 출혈 등)\n이차성 부신기능부전(스테로이드 투여의 급격한 중단, 뇌하수체 문제)"
65dc4fa3da45daab46acdaf2,부신발증,원발성 부신피질 기능부전\n(Primary Adrenal Insufficiency)\n부신피질(겉질) 기능저하증\n(Adrenocortical Hypofuction)\n만성 부신 피질(겉질) 기능저하증\n(Chronic Adrenocortical Insufficiency)\n부신 저형성증\n(Adrenal Hypoplasia),"피로, 쇠약, 메스꺼움, 구토, 복통, 요통, 설사, 현기증, 저혈압, 실신과 같은 비특이적 증상에서 빠르게 진행되어 결국에는 둔감, 대사성 뇌병증 및 쇼크로 진행됩니다.","원발성 부신기능부전(자가면역성 부신염, 약물, 침윤성 질환, 감염, 부신 출혈 등)\n이차성 부신기능부전(스테로이드 투여의 급격한 중단, 뇌하수체 문제)"
65dc4fa5da45daab46acdaf4,가족성 부신코티코이드결핍,애디슨 병\n일차성 부신기능부전증,"피부와 성기, 점막 등의 과도한 색소 침착, 근력 약화, 반복되는 저혈당과 관련된 증상(가슴 두근거림, 경련, 발한, 불안, 소화기증상, 시야변화, 의식장애, 청색증, 허기짐), 심한 감염, 피로감, 혈중 코르티졸 감소와 ACTH 증가, 일부에서는 큰 키","ACTH (부신피질자극호르몬) 수용체 (MCR2) 및 수용체 관련 단백 (MRAP) 유전자의 돌연변이로 ACTH에 대한 저항성이 발생하면서 부신의 zona fasciculata와 zona reticularis의 위축이 초래되어 글루코코티코이드를 생성하지 못하게 됨. 그 외에도 NNT, MCM4, 및 TXNRD2 유전자 등 체내 스테로이드 생성에 중요한 유전자들의 돌연변이도 질환 발생과 연관 있음"
65dc4fa8da45daab46acdaf6,애디슨병,이차성 부신피질 기능저하증\n(Secondary Adrenal Insufficiency),"구토, 발열, 복통, 설사, 식욕 저하, 오심, 저혈당증, 저혈압, 주근깨, 주름이 생기며 점막이 약해짐, 탈수, 피로, 피부",정확한 원인은 밝혀지지 않았으나 환자의 75% 정도는 21-OH 효소 특이 항체(specific antibody of 21-OH enzyme)의 자가 면역 반응으로 발생함
65dc4fadda45daab46acdaf8,애디슨병,이차성 부신피질 기능저하증\n(Secondary Adrenal Insufficiency),"구토, 발열, 복통, 설사, 식욕 저하, 오심, 저혈당증, 저혈압, 주근깨, 주름이 생기며 점막이 약해짐, 탈수, 피로, 피부",정확한 원인은 밝혀지지 않았으나 환자의 75% 정도는 21-OH 효소 특이 항체(specific antibody of 21-OH enzyme)의 자가 면역 반응으로 발생함
65dc4fafda45daab46acdafa,부신피질부전 NOS,원발 부신 장애\n(primary adrenal insufficiency)\n애디슨병\n(Addison’s disease)\n선천성 부신 과형성증\n(congenital adrenal hyperplasia)\n부신피질자극 호르몬 단독 결핍\n(ACTH deficiency),"구토, 급성 복통, 발열, 설사, 식욕 부진, 오심, 저혈당, 저혈압, 체중 감소","선천성 부신 과형성증 (CAH), 자가면역성 부신질환, 발달 및 대사 원인、선천성 (유전자 돌연변이: TPIT, TBX19, HESX1, LHX4, PROP1), 뇌하수체종양 등 뇌하수체 질환, 두부외상, 두부 방사선 치료 후 등"
